widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Text44,2,text,Authorized Signatories: (type or print name) [row 2],general_partner_2.printed_name,high,Printed name of second authorized signatory.
Text45,2,text,Authorized Signatories: (type or print name) [row 3],general_partner_3.printed_name,high,Printed name of third authorized signatory.
Text47,3,text,For Authorization Signatories which are Entities: Name of Entity [row 1],general_partner_entity_1.name,high,Name of first entity signatory.
Text48,3,text,For Authorization Signatories which are Entities: (type or print name and capacity) [row 1],general_partner_entity_1.signer_printed_name_and_capacity,high,Name and capacity of the natural person signing for the first entity signatory.
Text49,3,text,For Authorization Signatories which are Entities: Name of Entity [row 2],general_partner_entity_2.name,high,Name of second entity signatory.
Text50,3,text,For Authorization Signatories which are Entities: (type or print name and capacity) [row 2],general_partner_entity_2.signer_printed_name_and_capacity,high,Name and capacity of the natural person signing for the second entity signatory.
Text51,3,text,For Authorization Signatories which are Entities: Name of Entity [row 3],general_partner_entity_3.name,high,Name of third entity signatory.
Text52,3,text,For Authorization Signatories which are Entities: (type or print name and capacity) [row 3],general_partner_entity_3.signer_printed_name_and_capacity,high,Name and capacity of the natural person signing for the third entity signatory.
Name of entity,4,text,Name of entity(s) on the submitted filings [1],filing.entities[0].name,high,Cover-letter row 1.
Name of entitys on the submitted filings 2,4,text,Name of entity [2],filing.entities[1].name,high,Cover-letter row 2.
Check Box14,4,text,Hold attested copy for pick up,filing.expedited_service,high,Expedite tier 'hold_for_pickup'.
Check Box15,4,checkbox,24-hour expedited filing,filing.expedited_service,high,"Expedite tier '24h_next_business_day'. Resolved from placeholder '(unnamed widget at y607)' to real field Check Box15 (page-4 kid widget). SHARED-FIELD COLLISION: same /Btn also has a page-1 kid (FIFTH additional-attached); toggling sets both. On-state /Yes."
Check Box16,4,text,Immediate expedited filing,filing.expedited_service,high,Expedite tier 'immediate_same_day'.
Total fees enclosed,4,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,Total fees.
Name of contact person,4,text,Name of contact person,filing.contact.name,high,Contact name.
Daytime telephone number,4,text,Daytime telephone number,filing.contact.phone,high,Contact phone.
Contact email address for this filing,4,text,Contact email address for this filing,filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,4,text,Email address to use for annual report reminders,entity.annual_report_reminder_email,high,Annual-report reminder email.
Name of attested copy recipient,4,text,Name of attested copy recipient,filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,4,text,Firm or Company,filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,4,text,Mailing Address,filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,4,text,"City, State & Zip",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined.
