widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
24,1,text,FOURTH: The address of the registered office of the corporation in the State of Maine is ____ (inline trailing blank),registered_office.address_line1,high,"Narrow trailing blank ending the FOURTH paragraph (rect x=419..572, right side). Same multi-line registered_office.address_line{1,2} pattern as sister NP_MNPCA-11 / 11A / 11C."
25,1,text,"FOURTH: ____ (street, city, state and zip code)",registered_office.address_line2,high,"Wide labeled line below the FOURTH paragraph for the registered office address (street, city, state and zip code)."
26,1,text,DATED,filing.date_signed,high,Date the filing was signed by the authorized officer (top-left of page 1).
27,1,text,*By ____ (signature) / (type or print name and capacity) — first signer,filing.signer_1.printed_name_and_capacity,high,First authorized officer's printed name and capacity (top-right block on page 1). Shape D (combined name+capacity). Indexed signer_N pattern matches sister NP_MNPCA-11 (two-slot signature block).
28,1,text,*By ____ (signature) / (type or print name and capacity) — second signer,filing.signer_2.printed_name_and_capacity,high,"Second authorized officer's printed name and capacity (right block, lower y). The form provides two signature slots; 13-B MRSA §104.1.B requires only one authorized officer, so the second slot is optional."
Name of entity,2,text,Name of entity(s) on the submitted filings [1],filing.entities[0].name,high,Cover-letter row 1 (cover-letter primitive).
Name of entitys on the submitted filings 2,2,text,Name of entity [2],filing.entities[1].name,high,Cover-letter row 2.
Check Box14,2,text,Hold attested copy for pick up,filing.expedited_service,high,Expedite tier 'hold_for_pickup'.
Check Box15,2,text,24-hour expedited filing,filing.expedited_service,high,Expedite tier '24h_next_business_day'.
Check Box16,2,text,Immediate expedited filing,filing.expedited_service,high,Expedite tier 'immediate_same_day'.
Total fees enclosed,2,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,Total fees (page-0 header references base fee plus expedite premium).
Name of contact person,2,text,Name of contact person,filing.contact.name,high,Contact name.
Daytime telephone number,2,text,Daytime telephone number,filing.contact.phone,high,Contact phone.
Contact email address for this filing,2,text,Contact email address for this filing,filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,2,text,Email address to use for annual report reminders,entity.annual_report_reminder_email,high,Annual-report reminder email (distinct from filing.contact.email).
Name of attested copy recipient,2,text,Name of attested copy recipient,filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,2,text,Firm or Company,filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,2,text,Mailing Address,filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,2,text,"City, State & Zip",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined.
