widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Text7,0,text,FOURTH: ___ (line 2 — wide),entity.maine_specific_activities_line2,high,Wide continuation line below FOURTH for the specific-activities description.
Text8,0,text,"FIFTH: Address of the registered or principal office, wherever located, is ___ (inline trailing blank, line 1)",entity.principal_office.physical_address_line1,high,"Narrow inline trailing blank on FIFTH for the principal-office address. _line1/_line2 split (form has only one address concept across two physical widgets, not a physical+mailing pair like MBCA-12)."
Text9,0,text,"FIFTH: ___ (street, city, state and zip code) — wide labeled line",entity.principal_office.physical_address_line2,high,"Wide labeled line below FIFTH for the street/city/state/zip continuation. Distinct from MBCA-12 which uses entity.principal_office.mailing_address for its analogous second widget — that form has a physical+mailing pair, this form has a single-concept two-line continuation."
Text10,1,text,SIXTH: CRA Public Number ___,registered_agent.cra_public_number,high,Right-aligned narrow blank on the Commercial Registered Agent row; populated when registered_agent.type='commercial'.
Text11,1,text,SIXTH: ___ (name of commercial registered agent),registered_agent.name,high,Commercial-RA name; populated when registered_agent.type='commercial'.
Text12,1,text,SIXTH: ___ (name of commercial registered agent),registered_agent.name,high,Noncommercial-RA name; populated when registered_agent.type='noncommercial'. Same canonical key as Text11 — filer uses one row based on type.
Text13,1,text,"SIXTH: (physical location, not P.O. Box – street, city, state and zip code) ___",registered_agent.physical_address,high,Single-line physical address of the registered agent (NOT P.O. Box per parenthetical). Same key as MBCA-6 / MNPCA-6.
Text14,1,text,SIXTH: (mailing address if different from above) ___,registered_agent.mailing_address,high,Optional mailing address.
Text15,1,text,Dated ___,filing.date_signed,high,Date of signature (left of EIGHTH-block area).
Text16,1,text,*By ___ (signature of any duly authorized individual) / (type or print name and capacity),filing.signer.printed_name_and_capacity,high,"Combined name+capacity widget, Shape D (matches MBCA-11, MLLC-12, MBCA-12, MBCA-12B, MNPCA-12B). Wet-ink signature line above has no widget."
Check Box20,1,checkbox,SIXTH: [ ] Commercial Registered Agent,registered_agent.type,high,Independent checkbox (on-state Yes) verified by geometry+text on page 1; enum_select value 'commercial'.
Check Box21,1,checkbox,SIXTH: [ ] Noncommercial Registered Agent,registered_agent.type,high,Independent checkbox (on-state Yes) verified by geometry+text on page 1; enum_select value 'noncommercial'.
Name of entity,2,text,Name of entity(s) on the submitted filings [1],filing.entities[0].name,high,Cover-letter row 1.
Name of entitys on the submitted filings 2,2,text,Name of entity [2],filing.entities[1].name,high,Cover-letter row 2.
Check Box14,2,checkbox,Hold attested copy for pick up,filing.expedited_service.hold_for_pickup,high,Expedite tier 'hold_for_pickup'.
Check Box15,2,checkbox,24-hour expedited filing ($50),filing.expedited_service.expedite_24h,high,Expedite tier '24h_next_business_day'.
Check Box16,2,checkbox,Immediate expedited filing ($100),filing.expedited_service.immediate,high,Expedite tier 'immediate_same_day'.
Total fees enclosed,2,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,Total fees ($45 base per page-0 header plus expedite premium).
Name of contact person,2,text,(Name of contact person),filing.contact.name,high,Contact name.
Daytime telephone number,2,text,(Daytime telephone number),filing.contact.phone,high,Contact phone.
Contact email address for this filing,2,text,(Contact email address for this filing),filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,2,text,(Email address to use for annual report reminders),entity.annual_report_reminder_email,high,Annual-report reminder email.
Name of attested copy recipient,2,text,(Name of attested copy recipient),filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,2,text,(Firm or Company),filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,2,text,(Mailing Address),filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,2,text,"(City, State & Zip)",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined.
