widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Text14,1,text,EIGHTH: NAME (contact partner row 1),contact_partner_1.name,high,Name of the LLP's contact partner. Single inline row on this form; further partners go on an attached exhibit (Check Box26).
Text15,1,text,EIGHTH: ADDRESS (contact partner row 1),contact_partner_1.address,high,Combined business/residence/mailing address of the contact partner (single line).
Text16,1,text,"NINTH: The date on which the foreign limited liability partnership first did, or intends to do, business in the State of Maine is",entity.maine_activities_start_date,high,Date the LLP commenced or intends to commence Maine activities. Same key family as MLLC-12 (entity.maine_activities_start_date).
Text17,1,text,"TENTH: (type of professional services, line 1)",entity.professional_services_description.line1,high,First line of the professional-services description for a foreign professional LLP under 13 MRSA Chapter 22-A. Two-line variant of MLLC-12's single-widget entity.professional_services_description (this template provides two underlined blanks instead of one). Distinct from MLLC-12 because the form's physical widget composition differs.
Text18,1,text,"TENTH: (type of professional services, line 2)",entity.professional_services_description.line2,high,Second line of the professional-services description.
Check Box24,1,checkbox,SIXTH: [ ] Commercial Registered Agent,registered_agent.type,high,Independent checkbox (on-state Yes) verified by geometry+text on page 1; enum_select value 'commercial'.
Check Box25,1,checkbox,SIXTH: [ ] Noncommercial Registered Agent,registered_agent.type,high,Independent checkbox (on-state Yes) verified by geometry+text on page 1; enum_select value 'noncommercial'.
Check Box26,1,checkbox,"[ ] Names and addresses of additional contact partners are attached as Exhibit ___, and made a part hereof",contact_partner.additional_attached,high,Boolean opt-in for an additional-contact-partners exhibit. Note: the corresponding inline blank for the exhibit-letter is not extracted as an AcroForm widget on this template (see open_questions).
Text19,2,text,Dated ___,filing.date_signed,high,Date of signature in the page-2 signature block.
Text20,2,text,(Authorized Signature**) / (Type or print name and capacity),filing.signer.printed_name_and_capacity,high,Individual-signer printed name and capacity (Shape D). The wet-ink Authorized Signature line itself is not AcroForm-bound; this widget captures the typed name+capacity below.
Text21,2,text,For Authorized Signature(s) ** on behalf of Entities: Name of Entity,filing.signer.entity_name,high,"Name of the entity signing on behalf of the LLP (used when the LLP is signed for by another entity rather than by an individual). Parallel to the per-officer-signer pattern's <role>_entity_N.name (see schema-gaps/2026-04-30-per-officer-signer-pattern.md), applied to filing.signer.*."
Text22,2,text,For Authorized Signature(s) ** on behalf of Entities: By (Authorized signature) / (Type or print name and capacity),filing.signer.entity_signer_printed_name_and_capacity,high,Printed name and capacity of the natural person who signs for the entity (parallel to <role>_entity_N.signer_printed_name_and_capacity in the per-officer-signer convention).
Name of entity,3,text,Name of entity(s) on the submitted filings [1],filing.entities[0].name,high,Cover-letter row 1.
Name of entitys on the submitted filings 2,3,text,Name of entity [2],filing.entities[1].name,high,Cover-letter row 2 — useful when the foreign-qualification application is bundled with FICT-4 (Check Box23).
Check Box14,3,checkbox,Hold attested copy for pick up,filing.expedited_service.hold_for_pickup,high,Expedite tier 'hold_for_pickup'.
Check Box15,3,checkbox,24-hour expedited filing ($50),filing.expedited_service.expedite_24h,high,Expedite tier '24h_next_business_day'.
Check Box16,3,checkbox,Immediate expedited filing ($100),filing.expedited_service.immediate,high,Expedite tier 'immediate_same_day'.
Total fees enclosed,3,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,Total fees ($250 base per page-0 'Filing Fee $250.00').
Name of contact person,3,text,Name of contact person,filing.contact.name,high,Contact name.
Daytime telephone number,3,text,Daytime telephone number,filing.contact.phone,high,Contact phone.
Contact email address for this filing,3,text,Contact email address for this filing,filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,3,text,Email address to use for annual report reminders,entity.annual_report_reminder_email,high,Annual-report reminder email.
Name of attested copy recipient,3,text,Name of attested copy recipient,filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,3,text,Firm or Company,filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,3,text,Mailing Address,filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,3,text,"City, State & Zip",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined.
