widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Text30,1,text,SIXTH: Name of current general partner (address-change row 1),general_partner_address_change_1.name,high,Name of current GP whose address has changed (row 1).
Text31,1,text,SIXTH: New Address (row 1),general_partner_address_change_1.new_address,high,New address for current GP 1.
Text32,1,text,SIXTH: Name of current general partner (address-change row 2),general_partner_address_change_2.name,high,Name of current GP whose address has changed (row 2).
Text33,1,text,SIXTH: New Address (row 2),general_partner_address_change_2.new_address,high,New address for current GP 2.
Text34,1,text,SIXTH: Name of current general partner (address-change row 3),general_partner_address_change_3.name,high,Name of current GP whose address has changed (row 3).
Text35,1,text,SIXTH: New Address (row 3),general_partner_address_change_3.new_address,high,New address for current GP 3.
Check Box36,1,checkbox,Names and new addresses of general partners are attached as Exhibit ___,general_partner_address_change.additional_attached,high,Boolean opt-in for additional address-change exhibit.
Text37,1,text,Exhibit ___ (additional address changes),general_partner_address_change.additional_exhibit_letter,high,Exhibit letter for additional address changes.
Text38,1,text,SEVENTH: Name of current general partner (name-change row 1),general_partner_name_change_1.name,high,Prior name of current GP whose name has changed (row 1).
Text39,1,text,SEVENTH: New name of current general partner (row 1),general_partner_name_change_1.new_name,high,New name for current GP 1.
Text40,1,text,SEVENTH: Name of current general partner (name-change row 2),general_partner_name_change_2.name,high,Prior name of current GP whose name has changed (row 2).
Text41,1,text,SEVENTH: New name of current general partner (row 2),general_partner_name_change_2.new_name,high,New name for current GP 2.
Text42,1,text,SEVENTH: Name of current general partner (name-change row 3),general_partner_name_change_3.name,high,Prior name of current GP whose name has changed (row 3).
Text43,1,text,SEVENTH: New name of current general partner (row 3),general_partner_name_change_3.new_name,high,New name for current GP 3.
Check Box44,1,checkbox,Changes of name of any current general partners are attached as Exhibit ___,general_partner_name_change.additional_attached,high,Boolean opt-in for additional name-change exhibit.
Text45,1,text,Exhibit ___ (additional name changes),general_partner_name_change.additional_exhibit_letter,high,Exhibit letter for additional name changes.
Text46,1,text,EIGHTH: The new address of the foreign limited partnership's principal office (physical),entity.principal_office.physical_address,high,New physical address of the LP's principal office (post-amendment).
Text47,1,text,(mailing address if different from above) [principal office],entity.principal_office.mailing_address,high,New mailing address of principal office.
Text48,1,text,NINTH: The new address of the foreign limited partnership's required** office (physical),entity.required_office.physical_address,high,New physical address of the required office in the home jurisdiction (only applicable if home jurisdiction requires it).
Text49,1,text,(mailing address if different from above) [required office],entity.required_office.mailing_address,high,New mailing address of required office.
Text50,2,text,"TENTH: Other amendments to the application, if any, are set forth in and attached as Exhibit ___",filing.other_amendments_exhibit_letter,high,Exhibit letter for any catch-all amendments not covered by Items SECOND–NINTH.
Text51,2,text,Dated ___,filing.date_signed,high,Date of signature.
Text52,2,text,(type or print name) [individual GP signer],general_partner_1.printed_name,high,Printed name of the individual GP signer (per-officer signer pattern; only one inline signer slot since §1324.1.M requires only one).
Text53,2,text,Name of Entity [For General Partner(s) which are Entities],general_partner_entity_1.name,high,Name of entity GP signer (alternative to individual signer).
Text55,2,text,By (type or print name and capacity) [entity GP signer],general_partner_entity_1.signer_printed_name_and_capacity,high,"Printed name + capacity of authorized signer for entity GP. Note: PDF skips Text54 in its widget naming (the '(authorized signature)' line is free ink, not a widget)."
Name of entity,3,text,Name of entity(s) on the submitted filings [1],filing.entities[0].name,high,Cover-letter row 1 (cover-letter primitive). Field-id is the literal label text rather than 'cover1' — same convention as MLLC-6/MLLC-12.
Name of entitys on the submitted filings 2,3,text,Name of entity [2],filing.entities[1].name,high,Cover-letter row 2. Field-id has typo 'entitys' (no apostrophe) preserved upstream.
Check Box14,3,checkbox,Hold attested copy for pick up,filing.expedited_service.hold_for_pickup,high,Expedite enum value 'hold_for_pickup'.
Check Box15,3,checkbox,24-hour expedited filing ($50),filing.expedited_service.expedite_24h,high,Expedite enum value '24h_next_business_day'.
Check Box16,3,checkbox,Immediate expedited filing ($100),filing.expedited_service.immediate,high,Expedite enum value 'immediate_same_day'.
Total fees enclosed,3,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,Total fees.
Name of contact person,3,text,Name of contact person,filing.contact.name,high,Contact name.
Daytime telephone number,3,text,Daytime telephone number,filing.contact.phone,high,Contact phone.
Contact email address for this filing,3,text,Contact email address for this filing,filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,3,text,Email address to use for annual report reminders,entity.annual_report_reminder_email,high,Annual-report reminder email.
Name of attested copy recipient,3,text,Name of attested copy recipient,filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,3,text,Firm or Company,filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,3,text,Mailing Address,filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,3,text,"City, State & Zip",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined. Field-id has double-space ('City State  Zip') preserved upstream.
