widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Check Box15,2,checkbox,24-hour expedited filing ($50),filing.expedited_service.expedite_24h,high,Expedite tier 'expedite_24h' (standard cover-sheet boolean key; row retyped by the sweep).
Check Box16,2,checkbox,Immediate expedited filing ($100),filing.expedited_service.immediate,high,"Expedite tier 'immediate' (standard cover-sheet boolean key; row retyped by the sweep). Checkbox /Btn for the 'immediate_same_day' expedite tier; rect [68.7, 585.8, 90.3, 606.3] is the page-2 KID widget of AcroForm /Btn field 'Check Box16'. UPSTREAM TEMPLATE DEFECT: 'Check Box16' has two kid widgets sharing one field value -- this page-2 'immediate' box AND the page-0 SECOND 'members' box (rect [104.7,196.3]) -- so toggling one toggles the other. Bound by rect; the prior '(unnamed widget...)' id did not resolve by name (and there is no 'Check Box13' in this form)."
Total fees enclosed,2,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,Total fees ($10 base per page-0 header).
Name of contact person,2,text,Name of contact person,filing.contact.name,high,Contact name.
Daytime telephone number,2,text,Daytime telephone number,filing.contact.phone,high,Contact phone.
Contact email address for this filing,2,text,Contact email address for this filing,filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,2,text,Email address to use for annual report reminders,entity.annual_report_reminder_email,high,Annual-report reminder email.
Name of attested copy recipient,2,text,Name of attested copy recipient,filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,2,text,Firm or Company,filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,2,text,Mailing Address,filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,2,text,"City, State & Zip",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined.
