widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Check Box19,1,checkbox,SEVENTH: Check only if applicable [ ] The limited partnership is a limited liability limited partnership.,entity.is_lllp,high,"Boolean elect-in for LLLP status. If checked, entity.new_name must contain 'L.L.L.P.', 'LLLP', or 'Limited Liability Limited Partnership' and cannot use 'L.P.' or 'LP' (per 31 MRSA §1308.1.A.3)."
Text20,1,text,EIGHTH: This is a professional limited liability limited partnership* formed pursuant to 31 MRSA §1354.4 to provide the following professional services: (type of professional services) — line 1,entity.professional_services_description,high,"Professional-services description line 1. Full-page-width widget (y=356, x=106-572) parallel to MLPA-6's Text16. Filler concatenates with line 2 (Text21). Drafter mis-mapped this to general_partner.additional_exhibit_letter; correct mapping per critique is the EIGHTH professional-services free-text."
Text21,1,text,EIGHTH: This is a professional limited liability limited partnership* formed pursuant to 31 MRSA §1354.4 to provide the following professional services: (type of professional services) — line 1,entity.professional_services_description,high,"Professional-services description line 2 (y=326, full page width). Same canonical key as Text20."
Text22,1,text,Text22,,,Unmapped widget (live blank).
Text24,1,text,General Partner(s) row 1: (type or print name) — right column,general_partner_1.printed_name,high,"Printed name of GP 1 (right column, y=173). MLPA-6 sibling convention: only the right-column printed-name widgets are mapped; left-column signature widgets (Text22 here) are omitted from field_mappings as wet-ink lines."
Text25,1,text,Text25,,,Unmapped widget (live blank).
Text26,1,text,General Partner(s) row 2: (type or print name),general_partner_2.printed_name,high,"Printed name of GP 2 (right column, y=140)."
Text27,1,text,Text27,,,Unmapped widget (live blank).
Text28,1,text,General Partner(s) row 3: (type or print name),general_partner_3.printed_name,high,"Printed name of GP 3 (right column, y=106)."
Text30,1,text,Dated ___,filing.date_signed,medium,"Narrow inline blank (y=235, width 127pt) sitting above the General Partner(s) signature header. Per the critique's resolution: this is the Dated line. The NINTH 'Exhibit ___' inline blank in the 'Other provisions...are set forth in the attached Exhibit ___' paragraph is visible on the page but has no AcroForm widget (template gap; see open_questions)."
Text31,2,text,For General Partner(s) which are Entities: Name of Entity (row 1),general_partner_entity_1.name,high,Name of the first entity general partner.
Text32,2,text,For General Partner(s) which are Entities: (type or print name and capacity) (row 1),general_partner_entity_1.signer_printed_name_and_capacity,high,"Printed name and capacity of the authorized signer for entity GP 1 (e.g., 'John Doe, President of XYZ Corp')."
Text33,2,text,Name of Entity (row 2),general_partner_entity_2.name,high,Name of the second entity general partner.
Text34,2,text,(type or print name and capacity) (row 2),general_partner_entity_2.signer_printed_name_and_capacity,high,Authorized signer for entity GP 2.
Text35,2,text,Name of Entity (row 3),general_partner_entity_3.name,high,Name of the third entity general partner.
Text36,2,text,(type or print name and capacity) (row 3),general_partner_entity_3.signer_printed_name_and_capacity,high,Authorized signer for entity GP 3.
Name of entity,3,text,filing.entities[0].name,filing.entities[0].name,high,Mapped widget (live blank).
Name of entitys on the submitted filings 2,3,text,filing.entities[1].name,filing.entities[1].name,high,Mapped widget (live blank).
Check Box14,3,checkbox,Hold attested copy for pick up,filing.expedited_service.hold_for_pickup,high,Mapped widget (live blank).
Check Box15,3,checkbox,24-hour expedited filing ($50),filing.expedited_service.expedite_24h,high,Mapped widget (live blank).
Check Box16,3,checkbox,Immediate expedited filing ($100),filing.expedited_service.immediate,high,Mapped widget (live blank).
Total fees enclosed,3,text,filing.total_fees_dollars,filing.total_fees_dollars,high,Mapped widget (live blank).
Name of contact person,3,text,filing.contact.name,filing.contact.name,high,Mapped widget (live blank).
Daytime telephone number,3,text,filing.contact.phone,filing.contact.phone,high,Mapped widget (live blank).
Contact email address for this filing,3,text,filing.contact.email,filing.contact.email,high,Mapped widget (live blank).
Email address to use for annual report reminders,3,text,entity.annual_report_reminder_email,entity.annual_report_reminder_email,high,Mapped widget (live blank).
Name of attested copy recipient,3,text,filing.attested_copy_recipient.name,filing.attested_copy_recipient.name,high,Mapped widget (live blank).
Firm or Company,3,text,filing.attested_copy_recipient.firm,filing.attested_copy_recipient.firm,high,Mapped widget (live blank).
Mailing Address,3,text,filing.attested_copy_recipient.mailing_address.street,filing.attested_copy_recipient.mailing_address.street,high,Mapped widget (live blank).
City State  Zip,3,text,filing.attested_copy_recipient.mailing_address.city_state_zip,filing.attested_copy_recipient.mailing_address.city_state_zip,high,Mapped widget (live blank).
