widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Check Box23,1,text,"FIFTH option 2 sub-option: Amendments provided for in the plan of merger to the organizational document that created the surviving organization are attached, included or attached, or not attached…",merger.fifth_subelection,high,FIFTH-option-2 sub-option a: 'amendments_attached'. Only meaningful when fifth_election='preexisted'.
Check Box24,1,text,FIFTH option 2 sub-option: The organizational documents remain unchanged.,merger.fifth_subelection,high,FIFTH-option-2 sub-option b: 'organizational_docs_unchanged'.
Text9,1,text,SEVENTH: (Foreign Surviving Organization Only) … the street and mailing address of an office … (line 1 — physical),merger.foreign_survivor.service_of_process_physical_address,high,Physical street address for service of process when survivor is foreign (§1438 mirrors §1106 SOS-as-agent appointment).
Text10,1,text,SEVENTH: … (line 2 — mailing address),merger.foreign_survivor.service_of_process_mailing_address,high,Mailing address for service of process when survivor is foreign. Same key as CORP_MBCA-10.
Text25,1,text,EIGHTH: Additional information required by the governing statute of any constituent organization is set forth in the attached Exhibit ___,merger.additional_info_exhibit_letter,high,Exhibit letter for additional information required by any constituent's governing statute.
Text11,1,text,Must be completed by the First Constituent Organization to the Merger — (Name and form of participating constituent organization),merger.parties[0].signature_block.name_and_type,high,Party 1 signature-block head: combined name + form/type. Same key family as CORP_MBCA-10 (using `name_and_type` for cross-form consistency despite the form's 'form' wording).
Text12,1,text,First Constituent: (Date),merger.parties[0].signature_block.date_signed,high,Date signed by party 1.
Text13,1,text,First Constituent: (Type or print name and capacity) — signer 1,merger.parties[0].signature_block.signer_1.printed_name_and_capacity,high,Party 1 first authorized signer (printed name + capacity).
Text16,1,text,First Constituent: (Type or print name and capacity) — signer 2,merger.parties[0].signature_block.signer_2.printed_name_and_capacity,high,Party 1 second authorized signer. §1438 footnote requires all GPs of a preexisting LP to sign — this slot covers a 2nd GP; >2 GPs go on copied overflow pages.
Text27,1,text,Must be completed by the Second Constituent Organization to the Merger — (Name and form),merger.parties[1].signature_block.name_and_type,high,Party 2 signature-block head.
Text28,1,text,Second Constituent: (Date),merger.parties[1].signature_block.date_signed,high,Date signed by party 2.
Text29,1,text,Second Constituent: (Type or print name and capacity) — signer 1,merger.parties[1].signature_block.signer_1.printed_name_and_capacity,high,Party 2 first signer.
Text30,1,text,Second Constituent: (Type or print name and capacity) — signer 2,merger.parties[1].signature_block.signer_2.printed_name_and_capacity,high,Party 2 second signer.
Text14,2,text,Must be completed by the Third Constituent Organization to the Merger — (Name and form),merger.parties[2].signature_block.name_and_type,high,Party 3 signature-block head.
Text15,2,text,Third Constituent: (Date),merger.parties[2].signature_block.date_signed,high,Date signed by party 3.
Text17,2,text,Third Constituent: (Type or print name and capacity) — signer 1,merger.parties[2].signature_block.signer_1.printed_name_and_capacity,high,Party 3 first signer.
Text18,2,text,Third Constituent: (Type or print name and capacity) — signer 2,merger.parties[2].signature_block.signer_2.printed_name_and_capacity,high,Party 3 second signer.
Text31,2,text,Must be completed by the Fourth Constituent Organization to the Merger — (Name and form),merger.parties[3].signature_block.name_and_type,high,Party 4 signature-block head.
Text32,2,text,Fourth Constituent: (Date),merger.parties[3].signature_block.date_signed,high,Date signed by party 4.
Text33,2,text,Fourth Constituent: (Type or print name and capacity) — signer 1,merger.parties[3].signature_block.signer_1.printed_name_and_capacity,high,Party 4 first signer.
Text34,2,text,Fourth Constituent: (Type or print name and capacity) — signer 2,merger.parties[3].signature_block.signer_2.printed_name_and_capacity,high,Party 4 second signer.
Name of entity,3,text,Name of entity(s) on the submitted filings [1],filing.entities[0].name,high,Cover-letter row 1.
Name of entitys on the submitted filings 2,3,text,Name of entity [2],filing.entities[1].name,high,"Cover-letter row 2 (merger filings often involve multiple entities — both entity slots may be populated, e.g., survivor + a non-survivor party)."
Check Box14,3,text,Hold attested copy for pick up,filing.expedited_service,high,Expedite enum value 'hold_for_pickup'.
Check Box15,3,text,24-hour expedited filing,filing.expedited_service,high,Expedite enum value '24h_next_business_day'.
Check Box16,3,text,Immediate expedited filing,filing.expedited_service,high,Expedite enum value 'immediate_same_day'.
Total fees enclosed,3,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,Total fees ($150 base per page 0 header).
Name of contact person,3,text,Name of contact person,filing.contact.name,high,Contact name.
Daytime telephone number,3,text,Daytime telephone number,filing.contact.phone,high,Contact phone.
Contact email address for this filing,3,text,Contact email address for this filing,filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,3,text,Email address to use for annual report reminders,entity.annual_report_reminder_email,high,Annual-report reminder email (applies to surviving entity post-merger).
Name of attested copy recipient,3,text,Name of attested copy recipient,filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,3,text,Firm or Company,filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,3,text,Mailing Address,filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,3,text,"City, State & Zip",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined.
