widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Text26,0,text,FIRST: Directors — Address (row 3),director_3.address,high,"Address of the third listed director (row 7, y≈256-276 LEFT)."
Text27,0,text,FIRST: President — Address,officer_president.address,high,"Address of the President (row 1, y≈398-419 LEFT column). Address widget at the SAME y as Text11 (President name). Drafter originally mapped this widget to officer_7.address (Director 3) — incorrect; corrected here based on rect y-position (top row of left address column)."
Check Box29,0,checkbox,SECOND: ('X' one box only) Exhibit A attached hereto is a copy of the resolution adopted by: The members of the corporation entitled to vote.,dissolution.consent_class,high,Mutually-exclusive checkbox 1 of 2 in SECOND. Enum value 'members'. Same key family as sister NP_MNPCA-11 (consent_class is reused on this vote-variant form because the underlying enum — who acted to dissolve — is identical between consent and vote variants).
Check Box30,0,checkbox,SECOND: ('X' one box only) Exhibit A attached hereto is a copy of the resolution adopted by: The members of the corporation entitled to vote.,dissolution.consent_class,high,Mutually-exclusive checkbox 2 of 2 in SECOND. Enum value 'directors_when_no_voting_members'.
Text31,1,text,"FIFTH: (street, city, state and zip code)",registered_office.address_line2,high,Total number of members or directors entitled to vote on the dissolution resolution (whichever class is selected in SECOND). Wide blank under the leftmost column header in the THIRD vote-tally table.
Text32,1,text,FIFTH: address of the registered office in Maine is,registered_office.address_line1,high,Narrow blank in the totals area of the THIRD vote-tally table; best interpretation is the 'NUMBER Voted For' total tally. Mapping is uncertain — see open_questions.
Text33,1,text,THIRD: NUMBER Voted For (Totals),dissolution.votes_for,high,Small inline blank under the 'NUMBER Voted For' column heading. May be a single-row count-by-class entry that pairs with Text32 as a totals row. Mapping is uncertain — see open_questions.
Text34,1,text,THIRD: NUMBER Voted Against (Totals),dissolution.votes_against,high,Small inline blank under the 'NUMBER Voted Against' column heading. Likely paired with Text33 as a single-class entry; the totals-row counterpart on the 'against' side is not visibly bound to a separate widget.
Text35,1,text,"FIFTH: The address of the registered office of the corporation in the State of Maine is ___ (inline trailing blank, y≈447-468, right side)",,,"Inline trailing blank ending the FIFTH paragraph (right side of paragraph). Same multi-line registered_office.address_line{1,2} pattern as sister NP_MNPCA-11."
Text36,1,text,*By (signature) / (type or print name and capacity) - 1,filing.signer_1.printed_name_and_capacity,high,"Wide labeled line below the FIFTH paragraph for the registered office address (street, city, state and zip code). Drafter originally mapped this to filing.date_signed — incorrect; the rect (right-side, wide) and y-position (between Text35 and the signature blocks) match the registered-office line-2 widget rather than DATED. Same line-2 pattern as sister NP_MNPCA-11. Note: rect starts at x≈327 rather than the page's left margin — the visible underline may extend further left as form decoration; the bound widget covers the right portion only."
Text37,1,text,"*By ___ (signature) / (type or print name and capacity) — first signer (right side, y≈379-400)",,,"First authorized officer's printed name and capacity (top of two signer blocks on the right). Shape D (combined name+capacity), per filing.signer_N.printed_name_and_capacity primitive established on sister NP_MNPCA-11."
Text38,1,text,*By (signature) / (type or print name and capacity) - 2,filing.signer_2.printed_name_and_capacity,high,"Second authorized officer's printed name and capacity (lower of two signer blocks). 13-B MRSA §104.1.B requires only one authorized officer to sign, so the second slot is optional."
Text39,1,text,DATED,filing.date_signed,high,"Inset clerk-certification block on the left of page 1: 'I certify that I have custody of the minutes showing the above action by the members.' Same primitive as sister NP_MNPCA-11 (certification.clerk_signature_printed_name). Required only when dissolution.consent_class='members'. Note: rect at y≈447 places this widget at the same vertical level as the FIFTH right-side trailing blank (Text35), suggesting the inset box on this form is positioned higher on the page than the (signature of clerk, secretary or asst. secretary) caption visible near the bottom of the box; the bound widget appears to be the inset-box title-line slot rather than the bottom signature line."
Text40,1,text,"MUST BE COMPLETED FOR VOTE OF MEMBERS - (signature of clerk, secretary or asst. secretary)",certification.clerk_signature,high,"Date the statement is signed. Bottom-left narrow widget (x≈48-269), positioned below both signer blocks. Drafter originally mapped this to dissolution.minutes_certifier_name — incorrect; the rect (left, narrow, near bottom) and the form's standard placement of DATED below the signature blocks both point to filing.date_signed."
Name of entity,2,text,Name of entity(s) on the submitted filings [1],filing.entities[0].name,high,Cover-letter row 1.
Name of entitys on the submitted filings 2,2,text,Name of entity [2],filing.entities[1].name,high,Cover-letter row 2.
Check Box14,2,checkbox,Hold attested copy for pick up,filing.expedited_service.hold_for_pickup,high,Expedite tier 'hold_for_pickup'.
Check Box15,2,checkbox,24-hour expedited filing ($50),filing.expedited_service.expedite_24h,high,Expedite tier '24h_next_business_day'.
Check Box16,2,checkbox,Immediate expedited filing ($100),filing.expedited_service.immediate,high,Expedite tier 'immediate_same_day'.
Total fees enclosed,2,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,Total fees ($10 base per page-0 header).
Name of contact person,2,text,Name of contact person,filing.contact.name,high,Contact name.
Daytime telephone number,2,text,Daytime telephone number,filing.contact.phone,high,Contact phone.
Contact email address for this filing,2,text,Contact email address for this filing,filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,2,text,Email address to use for annual report reminders,entity.annual_report_reminder_email,high,Annual-report reminder email.
Name of attested copy recipient,2,text,Name of attested copy recipient,filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,2,text,Firm or Company,filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,2,text,Mailing Address,filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,2,text,"City, State & Zip",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined.
